HIMATSEIDE,50,39,23,11,5
VGUARD,37,21,10,6,3
VHL,34,22,14,10,8
HISARMETAL,50,35,25,21,17
VIJAYA,11,7,4,3,2
VIJIFIN,31,28,25,20,19
HPL,50,37,29,10,7
IIFL,50,33,28,9,9
JAGRAN,50,34,15,10,5
JAYAGROGN,50,37,27,18,13
KANPRPLA,50,33,21,18,12
VINATIORGA,40,19,6,5,4
VINDHYATEL,41,26,16,14,10
VINEETLAB,36,30,25,9,7
KAYA,50,33,21,15,12
KILITCH,50,37,30,11,9
VIPIND,47,22,15,9,6
LAMBODHARA,50,31,17,16,10
VISAKAIND,44,33,20,13,8
MENONBE,50,33,22,15,8
MOTOGENFIN,50,34,24,12,7
PCJEWELLER,50,26,22,11,7
VISHWARAJ,43,32,18,11,9
VIVIDHA,36,36,36,31,15
VIVIMEDLAB,43,34,27,18,17
PHILIPCARB,50,31,17,11,6
VMART,42,16,9,6,4
VOLTAMP,41,23,20,15,9
VOLTAS,33,17,8,3,1
PILITA,50,39,27,23,16
PNC,50,37,29,17,15
VSTIND,15,4,1,0,0
VSTTILLERS,37,25,23,19,9
RAMASTEEL,50,36,35,11,11
RELINFRA,50,39,32,13,13
WABCOINDIA,31,15,7,4,3
WALCHANNAG,46,30,25,15,11
WATERBASE,28,20,13,6,5
WEALTH,26,21,13,1,1
RKFORGE,50,32,19,10,9
SAKAR,50,40,24,20,15
SAKSOFT,50,36,27,22,18
WELENT,41,26,18,11,6
WELINV,36,18,9,4,3
SARDAEN,50,36,29,14,10
WENDT,31,22,17,13,6
WESTLIFE,41,22,11,4,1
WHEELS,40,26,17,8,8
WHIRLPOOL,24,9,6,5,2
SHALPAINTS,50,29,22,13,5
WINDLAS,10,3,3,2,1
SHILPAMED,50,30,20,11,6
SHRADHA,50,31,22,10,8
WIPRO,31,14,7,4,2
WOCKPHARMA,46,30,22,11,9
WONDERLA,33,17,7,4,1
SICAL,50,44,41,10,10
WSI,48,46,38,7,3
SONATSOFTW,50,33,15,10,7
SUPERSPIN,50,39,26,7,6
XELPMOC,42,27,22,10,8
TEAMLEASE,50,24,14,11,7
YAARI,1,1,0,0,0
YESBANK,25,20,12,7,4
YUKEN,10,2,2,1,1
ZEEL,44,30,12,7,5
ZEELEARN,39,29,23,19,14
TERASOFT,50,39,28,13,11
ZENITHEXPO,47,32,21,11,7
ZENITHSTL,16,16,15,6,0
TOTAL,50,40,34,20,13
UNIDT,50,36,25,20,14
ZODIAC,14,14,14,0,0
ZODIACLOTH,44,30,21,13,7
ZOMATO,26,21,15,10,8
WORTH,50,30,23,16,16
ZUARI,43,30,20,9,5
ZUARIGLOB,36,31,23,8,8
ZYDUSWELL,18,6,1,0,0
